,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,MSinceMostRecentDelq=-7,MSinceMostRecentInqexcl7days=-7,MSinceOldestTradeOpen=-8,MSinceMostRecentDelq=-8,MSinceMostRecentInqexcl7days=-8,NetFractionRevolvingBurden=-8,NetFractionInstallBurden=-8,NumRevolvingTradesWBalance=-8,NumInstallTradesWBalance=-8,NumBank2NatlTradesWHighUtilization=-8,PercentTradesWBalance=-8
476,83.0,183.0,14.0,73.0,17.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,17.0,0.0,35.0,14.0,0.0,0.0,20.0,68.49310277831746,3.0,1.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
477,84.0,204.0,4.0,59.0,16.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,16.0,2.0,38.0,18.0,0.0,0.0,17.0,80.0,3.0,2.0,0.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,74.0,195.0,2.0,97.0,15.0,1.0,1.0,82.0,28.0,6.0,2.0,14.0,2.0,24.0,2.4847233691164328,0.0,0.0,18.0,7.0,5.0,2.0,0.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,84.0,160.0,4.0,70.0,18.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,18.0,2.0,39.0,0.0,0.0,0.0,26.0,97.0,2.0,2.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,87.0,183.0,11.0,68.0,14.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,21.0,1.0,7.0,18.0,0.0,0.0,3.0,68.49310277831746,2.0,2.4912524298805887,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
481,83.0,150.0,9.0,64.0,27.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,28.0,1.0,32.0,0.0,2.0,2.0,13.0,2.0,2.0,2.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,88.0,199.0,6.0,78.0,13.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,14.0,1.0,14.0,2.4847233691164328,0.0,0.0,14.0,68.49310277831746,2.0,2.4912524298805887,0.0,67.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
483,73.0,178.0,4.0,73.0,14.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,14.0,2.0,50.0,15.0,0.0,0.0,74.0,93.0,6.0,2.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,80.0,207.0,6.0,57.0,21.0,0.0,0.0,95.0,66.0,6.0,6.0,9.0,1.0,71.0,2.4847233691164328,0.0,0.0,1.0,98.0,2.0,6.0,0.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,61.0,111.0,1.0,25.0,9.0,1.0,1.0,100.0,21.751674522451005,6.0,8.0,14.0,4.0,64.0,0.0,3.0,3.0,65.0,88.0,2.0,6.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,81.0,335.0,10.0,81.0,31.0,0.0,0.0,94.0,11.0,4.0,6.0,33.0,1.0,50.0,2.4847233691164328,1.0,0.0,19.0,34.0,2.0,5.0,0.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
487,89.0,244.0,9.0,147.0,10.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,10.0,1.0,10.0,0.0,0.0,0.0,3.0,68.49310277831746,2.0,2.4912524298805887,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
488,79.0,54.0,4.0,21.0,7.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,7.0,2.0,43.0,2.4847233691164328,2.0,2.0,9.0,74.0,2.0,3.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,57.0,81.0,6.0,41.0,22.0,0.0,0.0,95.0,12.0,5.0,6.0,22.0,3.0,59.0,2.4847233691164328,1.0,1.0,100.0,61.0,7.0,6.0,5.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,82.0,215.0,32.0,73.0,10.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,10.0,0.0,60.0,2.4847233691164328,1.0,0.0,0.0,26.0,2.0,4.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,87.0,241.0,2.0,93.0,17.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,18.0,4.0,17.0,2.4847233691164328,1.0,1.0,7.0,68.49310277831746,5.0,1.0,1.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
492,57.0,132.0,1.0,9.0,12.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,5.0,10.0,23.0,2.4847233691164328,8.0,8.0,31.0,98.0,7.0,3.0,1.0,85.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,59.0,320.0,5.0,115.0,13.0,1.0,1.0,73.0,1.0,0.0,2.0,15.0,1.0,20.0,2.4847233691164328,0.0,0.0,16.0,35.0,6.0,2.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
494,63.0,128.0,7.0,56.0,13.0,2.0,2.0,71.0,36.0,6.0,2.0,15.0,1.0,29.0,11.0,0.0,0.0,0.0,68.49310277831746,0.0,2.0,1.1065750471571005,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
495,74.0,187.0,0.0,89.0,35.0,1.0,1.0,97.0,51.0,6.0,2.0,39.0,2.0,26.0,2.4847233691164328,0.0,0.0,20.0,68.49310277831746,3.0,1.0,1.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
496,75.0,356.0,15.0,122.0,20.0,1.0,0.0,82.0,8.0,6.0,5.0,22.0,0.0,18.0,18.0,0.0,0.0,23.0,68.49310277831746,5.0,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
497,74.0,157.0,9.0,43.0,19.0,0.0,0.0,100.0,21.751674522451005,5.0,7.0,2.0,2.0,25.0,2.4847233691164328,0.0,0.0,36.0,62.0,5.0,3.0,0.0,67.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,69.0,271.0,2.0,101.0,22.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,23.0,1.0,17.0,2.0,4.0,4.0,32.0,35.0,9.0,2.0,3.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,63.0,191.0,4.0,102.0,40.0,1.0,0.0,75.0,4.0,4.0,5.0,44.0,3.0,23.0,0.0,4.0,4.0,34.0,44.0,11.0,3.0,2.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,76.0,217.0,14.0,83.0,23.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,26.0,0.0,22.0,11.0,0.0,0.0,17.0,51.0,10.0,3.0,2.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,72.0,519.0,20.0,164.0,23.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,35.0,0.0,22.0,1.0,1.0,1.0,50.0,58.0,7.0,2.0,3.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,60.0,180.0,4.0,56.0,11.0,4.0,3.0,56.0,8.0,0.0,2.0,16.0,1.0,81.0,0.0,2.0,2.0,17.0,68.49310277831746,1.0,2.4912524298805887,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
503,78.0,312.0,29.0,176.0,6.0,1.0,0.0,86.0,62.0,6.0,5.0,7.0,0.0,14.0,0.0,0.0,0.0,37.0,68.49310277831746,1.0,2.4912524298805887,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
504,58.0,157.0,10.0,50.0,5.0,0.0,0.0,80.0,5.0,4.0,6.0,5.0,3.0,60.0,0.0,1.0,0.0,34.99741802220501,83.0,0.0,3.0,1.1065750471571005,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
505,58.0,107.0,16.0,45.0,13.0,1.0,1.0,79.0,3.0,4.0,2.0,13.0,0.0,21.0,2.4847233691164328,1.0,1.0,42.0,55.0,4.0,2.0,0.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,65.0,112.0,2.0,70.0,9.0,0.0,0.0,73.0,4.0,4.0,6.0,11.0,1.0,27.0,1.0,1.0,1.0,21.0,68.49310277831746,3.0,1.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
507,76.0,98.0,11.0,50.0,15.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,15.0,2.0,27.0,0.0,0.0,0.0,42.0,60.0,2.0,2.0,1.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,67.0,427.0,17.0,105.0,35.0,0.0,0.0,94.0,4.0,4.0,6.0,37.0,0.0,51.0,17.0,0.0,0.0,45.0,47.0,5.0,6.0,2.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,85.0,133.0,1.0,52.0,24.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,26.0,2.0,31.0,3.0,1.0,1.0,8.0,97.0,2.0,4.0,0.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,72.0,247.0,5.0,93.0,19.0,1.0,1.0,90.0,6.0,4.0,3.0,23.0,3.0,19.0,0.0,4.0,4.0,46.0,89.0,2.0,2.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,63.0,120.0,6.0,43.0,23.0,2.0,2.0,96.0,76.0,6.0,2.0,26.0,4.0,52.0,0.0,5.0,5.0,75.0,88.0,9.0,2.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,66.0,31.0,3.0,18.0,10.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,10.0,2.0,10.0,0.0,1.0,1.0,53.0,82.0,9.0,1.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,55.0,171.0,13.0,70.0,11.0,2.0,2.0,77.0,2.0,1.0,3.0,13.0,0.0,46.0,1.0,3.0,3.0,52.0,79.0,3.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,72.0,192.0,11.0,75.0,13.0,1.0,0.0,88.0,6.0,3.0,5.0,18.0,1.0,56.0,3.0,2.0,2.0,0.0,68.49310277831746,0.0,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
515,73.0,246.0,1.0,79.0,26.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,29.0,6.0,26.0,0.0,1.0,1.0,50.0,68.49310277831746,4.0,2.0,4.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
516,73.0,131.0,5.0,57.0,21.0,0.0,0.0,95.0,80.0,6.0,6.0,21.0,5.0,19.0,7.0,0.0,0.0,26.0,68.49310277831746,5.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
517,85.0,140.0,6.0,84.0,14.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,14.0,1.0,29.0,2.4847233691164328,0.0,0.0,6.0,62.0,2.0,2.0,0.0,57.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,70.0,346.0,3.0,94.0,38.0,1.0,1.0,85.0,23.0,5.0,6.0,40.0,2.0,26.0,0.0,1.0,1.0,36.0,18.0,9.0,2.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,64.0,207.0,25.0,77.0,11.0,2.0,2.0,82.0,13.0,6.0,6.0,11.0,0.0,36.0,2.4847233691164328,2.0,2.0,57.0,22.0,2.0,2.0,0.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,76.0,201.11119781506048,1.0,45.0,17.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,0.0,3.0,25.0,0.0,3.0,3.0,6.0,68.49310277831746,3.0,4.0,2.0,64.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
521,62.0,188.0,7.0,96.0,23.0,5.0,3.0,74.0,12.0,6.0,2.0,12.0,1.0,35.0,2.4847233691164328,2.0,2.0,23.0,40.0,4.0,4.0,0.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,63.0,291.0,9.0,88.0,25.0,0.0,0.0,84.0,3.0,4.0,6.0,25.0,2.0,32.0,0.0,0.0,0.0,30.0,73.0,7.0,2.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,66.0,292.0,1.0,61.0,28.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,29.0,6.0,21.0,0.0,0.0,0.0,82.0,67.0,16.0,3.0,4.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,74.0,225.0,5.0,95.0,32.0,0.0,0.0,94.0,19.0,6.0,6.0,32.0,2.0,56.0,2.4847233691164328,1.0,1.0,41.0,90.0,6.0,5.0,0.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,84.0,269.0,13.0,146.0,29.0,0.0,0.0,97.0,56.0,6.0,6.0,31.0,0.0,39.0,0.0,2.0,2.0,0.0,64.0,3.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,64.0,258.0,4.0,123.0,10.0,1.0,0.0,64.0,5.0,4.0,5.0,11.0,2.0,9.0,0.0,2.0,2.0,36.0,68.49310277831746,4.0,2.4912524298805887,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
527,82.0,168.0,16.0,94.0,10.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,11.0,0.0,45.0,0.0,0.0,0.0,34.99741802220501,68.49310277831746,1.0,1.0,1.1065750471571005,100.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
528,76.0,242.0,12.0,89.0,42.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,32.0,0.0,19.0,1.0,1.0,1.0,61.0,39.0,4.0,3.0,1.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,62.0,141.0,9.0,67.0,28.0,1.0,0.0,97.0,50.0,6.0,5.0,30.0,3.0,43.0,0.0,0.0,0.0,84.0,89.0,4.0,4.0,2.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,70.0,132.0,1.0,47.0,33.0,1.0,0.0,97.0,19.0,6.0,5.0,37.0,2.0,16.0,0.0,1.0,1.0,20.0,68.49310277831746,11.0,2.4912524298805887,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
531,79.0,124.0,11.0,134.0,21.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,5.0,1.0,35.0,5.0,1.0,1.0,42.0,25.0,3.0,3.0,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,65.0,409.0,6.0,72.0,33.0,0.0,0.0,92.0,5.0,4.0,6.0,36.0,3.0,53.0,0.0,0.0,0.0,17.0,58.0,3.0,3.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,76.0,132.0,5.0,54.0,24.0,0.0,0.0,96.0,80.0,6.0,6.0,24.0,3.0,17.0,2.4847233691164328,1.0,1.0,15.0,91.0,4.0,2.0,1.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,87.0,408.0,6.0,124.0,24.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,24.0,1.0,17.0,2.4847233691164328,0.0,0.0,0.0,94.0,1.0,2.0,0.0,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
535,73.0,125.0,3.0,32.0,15.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,29.0,1.0,7.0,0.0,4.0,4.0,28.0,68.49310277831746,3.0,2.4912524298805887,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
536,69.0,183.0,13.0,88.0,24.0,2.0,2.0,88.0,5.0,4.0,6.0,24.0,0.0,33.0,2.4847233691164328,4.0,3.0,3.0,79.0,2.0,2.0,0.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,76.0,219.0,2.0,66.0,22.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,24.0,2.0,25.0,0.0,0.0,0.0,24.0,92.0,3.0,3.0,1.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,82.0,292.0,35.0,137.0,19.0,0.0,0.0,95.0,25.0,6.0,6.0,20.0,0.0,11.0,0.0,2.0,2.0,2.0,68.49310277831746,1.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
539,71.0,381.0,3.0,86.0,38.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,39.0,3.0,18.0,0.0,3.0,2.0,35.0,53.0,8.0,3.0,3.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,81.0,232.0,23.0,163.0,13.0,1.0,1.0,93.0,45.0,6.0,2.0,14.0,0.0,36.0,23.0,0.0,0.0,0.0,68.49310277831746,1.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
541,68.0,319.0,2.0,127.0,26.0,0.0,0.0,93.0,20.0,6.0,6.0,28.0,2.0,29.0,0.0,0.0,0.0,29.0,47.0,9.0,4.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,75.0,255.0,5.0,102.0,30.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,32.0,2.0,13.0,0.0,1.0,1.0,39.0,95.0,7.0,2.0,4.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,67.0,112.0,3.0,74.0,4.0,1.0,0.0,80.0,30.0,6.0,5.0,5.0,1.0,100.0,2.4847233691164328,5.0,5.0,34.99741802220501,68.49310277831746,4.104815864022663,1.0,1.1065750471571005,100.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
544,87.0,347.0,14.0,139.0,25.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,31.0,0.0,20.0,4.0,1.0,1.0,8.0,81.0,4.0,2.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,62.0,275.0,6.0,99.0,21.0,1.0,1.0,91.0,12.0,6.0,6.0,22.0,1.0,55.0,15.0,0.0,0.0,87.0,71.0,6.0,5.0,5.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,71.0,201.11119781506048,15.0,117.0,19.0,7.0,7.0,75.0,63.0,6.0,3.0,29.0,0.0,72.0,14.0,0.0,0.0,53.0,69.0,1.0,3.0,0.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,83.0,255.0,7.0,105.0,11.0,0.0,0.0,91.0,52.0,6.0,6.0,11.0,1.0,45.0,6.0,0.0,0.0,7.0,33.0,2.0,3.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,56.0,34.0,4.0,15.0,9.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,9.0,3.0,67.0,2.4847233691164328,2.0,2.0,100.0,78.0,2.0,5.0,2.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,64.0,221.0,2.0,15.0,6.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,15.0,3.0,29.0,2.4847233691164328,1.0,1.0,74.0,81.0,4.0,2.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,72.0,230.0,21.0,113.0,17.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,17.0,0.0,41.0,10.0,0.0,0.0,75.0,68.49310277831746,7.0,1.0,2.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
551,67.0,48.0,18.0,38.0,2.0,1.0,0.0,67.0,6.0,3.0,5.0,3.0,0.0,0.0,2.4847233691164328,3.0,3.0,5.0,68.49310277831746,1.0,2.4912524298805887,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
552,89.0,474.0,49.0,184.0,8.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,15.0,0.0,0.0,2.4847233691164328,0.0,0.0,34.99741802220501,68.49310277831746,4.104815864022663,2.4912524298805887,1.1065750471571005,66.46770714376348,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
553,72.0,255.0,13.0,60.0,31.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,32.0,0.0,22.0,13.0,0.0,0.0,85.0,14.0,9.0,2.0,9.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,70.0,166.0,17.0,77.0,27.0,0.0,0.0,81.0,3.0,4.0,6.0,17.0,0.0,30.0,2.4847233691164328,0.0,0.0,25.0,68.49310277831746,3.0,2.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
555,73.0,208.0,22.0,81.0,28.0,0.0,0.0,90.0,20.0,6.0,6.0,29.0,0.0,28.0,1.0,1.0,1.0,19.0,76.0,3.0,2.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,70.0,347.0,20.0,104.0,22.0,0.0,0.0,82.0,3.0,4.0,6.0,22.0,0.0,41.0,0.0,1.0,1.0,14.0,35.0,2.0,4.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,80.0,194.0,21.0,97.0,18.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,18.0,0.0,22.0,21.0,0.0,0.0,34.0,68.49310277831746,7.0,1.0,1.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
558,74.0,41.0,6.0,20.0,9.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,9.0,3.0,11.0,0.0,1.0,1.0,18.0,81.0,4.0,1.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,57.0,183.0,4.0,73.0,24.0,0.0,0.0,79.0,2.0,4.0,6.0,24.0,3.0,29.0,1.0,4.0,4.0,59.0,77.0,6.0,3.0,2.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,68.0,144.0,2.0,41.0,19.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,21.0,4.0,24.0,0.0,1.0,1.0,63.0,78.0,10.0,3.0,3.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,85.0,154.0,45.0,159.0,4.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,4.0,0.0,50.0,2.4847233691164328,0.0,0.0,53.0,68.49310277831746,1.0,2.4912524298805887,0.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
562,82.0,233.0,6.0,108.0,28.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,40.0,1.0,28.0,5.0,0.0,0.0,5.0,68.49310277831746,4.0,2.0,1.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
563,73.0,255.0,12.0,40.0,10.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,35.0,0.0,30.0,2.4847233691164328,3.0,3.0,62.0,73.0,3.0,2.0,2.0,83.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,61.0,194.0,3.0,84.0,36.0,0.0,0.0,97.0,68.0,6.0,6.0,39.0,2.0,31.0,0.0,1.0,1.0,77.0,100.0,7.0,2.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,65.0,184.0,3.0,35.0,8.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,8.0,3.0,75.0,2.4847233691164328,1.0,1.0,103.0,89.0,1.0,4.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,84.0,268.0,10.0,93.0,15.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,15.0,1.0,33.0,0.0,1.0,1.0,1.0,50.0,2.0,2.0,0.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,65.0,202.0,10.0,84.0,28.0,11.0,11.0,87.0,41.0,6.0,6.0,30.0,2.0,33.0,0.0,0.0,0.0,28.0,26.0,3.0,2.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,85.0,241.0,7.0,120.0,36.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,36.0,1.0,39.0,2.0,1.0,1.0,1.0,20.0,3.0,4.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
